sentence,label
time management whole semester dont feel fault health break also adds students didnt opportunity report recite discussion,0
teaching strategy using technology,1
learn technicalities computer understandable time clear instructions,0
put energy teaching make class listen participate well,0
adjust online learning try use instructional materials learn use gmeet,0
even though difficulty schedules working able find way help us,0
improvement self reliance,0
tone voice become louder become strict students needs provide video presentation activities would related topic,0
avoid reading whole module give least minute motivation students lastly specific clear comes giving instructions quizzes given lms,0
nothing professor like needed time time us take studies seriously,0
dont see anything need improve,1
none shes great discussing lesson defines doubts subject make clear also gives us moral lesson apply lives,1
quizzes need improvement time need arrange order events story lms questions pop one time clueless arrange,0
terms assessment quiz specify instruction mode answering,0
teaching skills assessment,0
nothing continue giving word encouragement students,1
